state,actions,reward,next_state,done
4866,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[0 0 0 1 0 0 0 0 0 1 0 0]],False
4867,[[0 0 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
4868,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
4869,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
4870,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
4871,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
4872,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
4873,[[0 1 0 1 0 0 0 0 0 1 0 0]],2,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
4874,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
4875,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
4876,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
4877,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
4878,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
4879,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 0 0 0 0 0 0 0 0 1]],False
4880,[[0 1 0 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
4881,[[0 1 1 0 0 0 0 0 0 0 0 1]],2,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
4882,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
4883,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
4884,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
4885,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
4886,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 0 1 0 0 0 0 0 1 0 0 0]],False
4887,[[0 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
4888,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
4889,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
4890,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
4891,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
4892,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
4893,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
4894,[[1 0 1 0 0 0 0 0 1 0 0 0]],2,1,[[1 0 0 0 0 0 0 0 0 0 1 0]],False
4895,[[1 0 0 0 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
4896,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
4897,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
4898,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
4899,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
4900,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
4901,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
4902,[[1 0 0 1 0 0 0 0 0 0 1 0]],2,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
4903,[[1 0 0 1 0 0 0 0 0 1 0 0]],2,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
4904,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
4905,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
4906,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
4907,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
4908,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
4909,[[1 0 0 1 0 0 0 0 0 0 0 1]],2,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
5795,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
5796,[[1 0 1 0 0 0 0 0 0 0 1 0]],2,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
5797,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
5798,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
5799,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[0 0 1 0 0 0 0 0 0 1 0 0]],False
5800,[[0 0 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
5801,[[0 1 1 0 0 0 0 0 0 1 0 0]],2,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
5802,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
5803,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
5804,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
5805,[[0 1 1 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
5806,[[0 1 1 0 0 0 0 0 0 0 0 1]],2,1,[[0 0 1 0 0 0 0 0 1 0 0 0]],False
5807,[[0 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
5808,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
5809,[[1 0 1 0 0 0 0 0 1 0 0 0]],2,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
5810,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
5811,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
5812,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
5813,[[1 0 1 0 0 0 0 0 0 0 1 0]],2,1,[[1 0 1 0 0 0 0 0 0 1 0 0]],False
5814,[[1 0 1 0 0 0 0 0 0 1 0 0]],1,1,[[0 0 1 0 0 0 0 0 0 1 0 0]],False
5815,[[0 0 1 0 0 0 0 0 0 1 0 0]],1,-1,[[0 1 1 0 0 0 0 0 0 1 0 0]],False
6752,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6753,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6754,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6755,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6756,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6757,[[0 1 0 1 0 0 0 0 1 0 0 0]],2,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6758,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6759,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6760,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6761,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6762,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6763,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6764,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6765,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6766,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6767,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6768,[[0 1 0 1 0 0 0 0 0 0 1 0]],2,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6769,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6770,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6771,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6772,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6773,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6774,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6775,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6776,[[0 1 0 1 0 0 0 0 0 1 0 0]],2,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6777,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6778,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6779,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6780,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6781,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6782,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6783,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6784,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6785,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6786,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6787,[[0 1 0 1 0 0 0 0 0 0 0 1]],2,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6788,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6789,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6790,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6791,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6792,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6793,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6794,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6795,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6796,[[0 1 0 1 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 1 0 0 0 0 1 0 0 0]],False
6797,[[0 1 0 1 0 0 0 0 1 0 0 0]],2,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6798,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6799,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6800,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6801,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6802,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6803,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6804,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6805,[[0 1 0 1 0 0 0 0 0 0 1 0]],2,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6806,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6807,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6808,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6809,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6810,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6811,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6812,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6813,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6814,[[0 1 0 1 0 0 0 0 0 1 0 0]],2,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6815,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6816,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6817,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6818,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6819,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6820,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6821,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6822,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 0 0 0 0 0 0 0 0 1]],False
6823,[[0 1 0 0 0 0 0 0 0 0 0 1]],2,1,[[0 1 0 0 0 0 0 0 1 0 0 0]],False
6824,[[0 1 0 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 0 0 0 0 0 1 0 0 0]],False
6825,[[0 1 0 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 0 0 0 0 0 1 0 0 0]],False
6826,[[0 1 0 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 0 0 0 0 0 1 0 0 0]],False
6827,[[0 1 0 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 0 0 0 0 0 1 0 0 0]],False
6828,[[0 1 0 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 0 0 0 0 0 1 0 0 0]],False
6829,[[0 1 0 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 0 0 0 0 0 1 0 0 0]],False
6830,[[0 1 0 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 0 0 0 0 0 1 0 0 0]],False
6831,[[0 1 0 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 0 0 0 0 0 0 1 0 0 0]],False
6832,[[0 1 0 0 0 0 0 0 1 0 0 0]],2,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6833,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6834,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6835,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6836,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6837,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6838,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6839,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6840,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6841,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6842,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6843,[[0 1 0 1 0 0 0 0 0 0 1 0]],2,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6844,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6845,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6846,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6847,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6848,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6849,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6850,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6851,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6852,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6853,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6854,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6855,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6856,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6857,[[0 1 0 1 0 0 0 0 0 1 0 0]],2,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6858,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6859,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6860,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6861,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6862,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6863,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6864,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6865,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6866,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6867,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 0 0 0 0 0 0 0 0 1]],False
6868,[[0 1 0 0 0 0 0 0 0 0 0 1]],1,-1,[[0 1 1 0 0 0 0 0 0 0 0 1]],False
6869,[[0 1 1 0 0 0 0 0 0 0 0 1]],2,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
6870,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
6871,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
6872,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
6873,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
6874,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
6875,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
6876,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
6877,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
6878,[[0 1 1 0 0 0 0 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 0 0 1 0 0 0]],False
6879,[[0 1 1 0 0 0 0 0 1 0 0 0]],2,1,[[0 1 0 0 0 0 0 0 0 0 1 0]],False
6880,[[0 1 0 0 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6881,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6882,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6883,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6884,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6885,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6886,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6887,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6888,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6889,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6890,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6891,[[0 1 0 1 0 0 0 0 0 0 1 0]],1,-1,[[0 1 0 1 0 0 0 0 0 0 1 0]],False
6892,[[0 1 0 1 0 0 0 0 0 0 1 0]],2,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6893,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6894,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6895,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6896,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6897,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6898,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6899,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6900,[[0 1 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 0 0 0 0 1 0 0]],False
6901,[[0 1 0 1 0 0 0 0 0 1 0 0]],2,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6902,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6903,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6904,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6905,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
6906,[[0 1 0 1 0 0 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 0 0 0 0 0 0 1]],False
